dataset,surrogate,target,attack,sample_id,success,queries,steps,linf,error
cifar100,resnet18,vgg16,nes_only,112,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,113,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,114,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,115,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,116,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,117,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,118,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,119,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,120,True,17,1,0.007843151688575745,
cifar100,resnet18,vgg16,nes_only,121,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,122,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,123,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,124,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,125,True,34,2,0.01568630337715149,
cifar100,resnet18,vgg16,nes_only,126,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,127,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,128,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,129,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,130,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,131,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,132,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,133,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,134,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,135,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,136,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,137,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,138,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,139,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,140,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,141,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,142,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,143,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,144,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,145,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,146,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,147,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,148,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,149,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,150,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,151,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,152,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,153,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,154,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,155,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,156,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,157,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,158,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,159,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,160,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,161,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,162,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,163,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,164,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,165,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,166,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,167,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,168,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,169,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,170,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,171,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,172,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,173,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,174,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,175,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,176,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,177,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,178,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,179,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,180,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,181,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,182,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,183,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,184,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,185,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,186,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,187,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,188,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,189,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,190,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,191,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,192,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,193,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,194,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,195,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,196,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,197,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,198,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,199,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,0,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,1,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,2,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,3,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,4,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,5,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,6,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,7,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,8,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,9,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,10,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,11,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,12,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,13,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,14,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,15,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,16,True,17,1,0.00784313678741455,
cifar100,resnet18,vgg16,static_hybrid,17,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,18,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,19,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,20,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,21,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,22,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,23,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,24,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,25,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,26,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,27,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,28,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,29,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,30,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,31,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,32,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,33,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,34,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,35,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,36,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,37,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,38,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,39,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,40,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,41,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,42,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,43,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,44,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,45,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,46,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,47,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,48,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,49,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,50,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,51,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,52,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,53,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,54,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,55,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,56,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,57,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,58,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,59,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,60,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,61,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,62,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,63,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,64,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,65,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,66,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,67,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,68,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,69,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,70,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,71,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,72,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,73,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,74,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,75,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,76,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,77,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,78,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,79,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,80,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,81,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,82,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,83,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,84,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,85,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,86,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,87,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,88,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,89,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,90,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,91,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,92,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,93,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,94,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,95,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,96,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,97,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,98,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,99,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,100,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,101,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,102,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,103,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,104,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,105,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,106,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,107,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,108,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,109,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,110,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,111,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,112,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,113,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,114,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,115,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,116,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,117,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,118,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,119,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,120,True,17,1,0.007843151688575745,
cifar100,resnet18,vgg16,static_hybrid,121,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,122,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,123,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,124,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,125,True,51,3,0.02352944016456604,
cifar100,resnet18,vgg16,static_hybrid,126,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,127,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,128,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,129,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,130,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,131,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,132,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,133,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,134,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,135,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,136,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,137,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,138,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,139,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,140,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,141,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,142,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,143,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,144,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,145,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,146,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,147,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,148,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,149,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,150,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,151,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,152,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,153,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,154,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,155,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,156,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,157,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,158,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,159,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,160,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,161,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,162,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,163,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,164,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,165,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,166,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,167,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,168,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,169,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,170,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,171,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,172,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,173,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,174,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,175,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,176,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,177,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,178,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,179,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,180,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,181,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,182,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,183,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,184,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,185,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,186,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,187,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,188,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,189,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,190,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,191,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,192,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,193,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,194,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,195,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,196,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,197,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,198,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,static_hybrid,199,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,0,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,1,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,2,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,3,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,4,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,5,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,6,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,7,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,8,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,9,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,10,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,11,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,12,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,13,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,14,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,15,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,16,True,17,1,0.00784313678741455,
cifar100,resnet18,vgg16,elpd_blend,17,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,18,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,19,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,20,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,21,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,22,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,23,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,24,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,25,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,26,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,27,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,28,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,29,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,30,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,31,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,32,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,33,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,34,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,35,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,36,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,37,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,38,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,39,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,40,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,41,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,42,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,43,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,44,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,45,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,46,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,47,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,48,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,49,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,50,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,51,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,52,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,53,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,54,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,55,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,56,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,57,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,58,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,59,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,60,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,61,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,62,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,63,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,elpd_blend,64,True,17,1,0.007843166589736938,
