[2026-05-18T03:16:54] [INFO] Experiment ID: 20260518_031654
[2026-05-18T03:16:54] [INFO] Device: mps
[2026-05-18T03:16:54] [INFO] Config: ExperimentConfig(attack=AttackConfig(epsilon=0.03137254901960784, alpha=0.00784313725490196, iters=10), ensemble=EnsembleConfig(fgsm_weight=0.4, pgd_weight=0.3, bim_weight=0.3), reproducibility=ReproducibilityConfig(seed=42, deterministic=False, benchmark=True), batch_size=128, num_epochs=10, learning_rate=0.001, num_workers=None, pin_memory=None, data_dir='./data', prefer_cuda=False, device_warmup=True, device_warmup_iters=3, verbose=True, log_dir='outputs/logs')
[2026-05-18T03:16:54] [INFO] Loading CIFAR-10 with batch_size=128
[2026-05-18T03:16:56] [INFO] Train batches: 391, Test batches: 79
[2026-05-18T03:22:37] [INFO] Batch 20: loss=0.8369, acc=0.6641
[2026-05-18T03:22:38] [INFO] Batch 30: loss=0.8820, acc=0.6641
[2026-05-18T03:22:40] [INFO] Batch 40: loss=0.7278, acc=0.7812
[2026-05-18T03:22:41] [INFO] Batch 50: loss=0.7277, acc=0.7109
[2026-05-18T03:22:43] [INFO] Batch 60: loss=0.8201, acc=0.7109
[2026-05-18T03:22:44] [INFO] Batch 70: loss=0.6489, acc=0.7812
[2026-05-18T03:22:46] [INFO] Batch 80: loss=0.8178, acc=0.7109
[2026-05-18T03:22:47] [INFO] Batch 90: loss=0.8955, acc=0.7031
[2026-05-18T03:22:48] [INFO] Batch 100: loss=0.6947, acc=0.7734
[2026-05-18T03:22:50] [INFO] Batch 110: loss=0.7770, acc=0.7109
[2026-05-18T03:22:51] [INFO] Batch 120: loss=0.8012, acc=0.7031
[2026-05-18T03:22:53] [INFO] Batch 130: loss=0.6637, acc=0.7734
[2026-05-18T03:22:54] [INFO] Batch 140: loss=0.7071, acc=0.7656
[2026-05-18T03:22:56] [INFO] Batch 150: loss=0.7547, acc=0.6875
[2026-05-18T03:22:57] [INFO] Batch 160: loss=0.7460, acc=0.7266
[2026-05-18T03:22:59] [INFO] Batch 170: loss=0.7786, acc=0.7500
[2026-05-18T03:23:00] [INFO] Batch 180: loss=0.6428, acc=0.7500
[2026-05-18T03:23:01] [INFO] Batch 190: loss=0.8177, acc=0.7188
[2026-05-18T03:23:03] [INFO] Batch 200: loss=0.6899, acc=0.7969
[2026-05-18T03:23:04] [INFO] Batch 210: loss=0.8717, acc=0.6641
[2026-05-18T03:23:06] [INFO] Batch 220: loss=0.6610, acc=0.7891
[2026-05-18T03:23:07] [INFO] Batch 230: loss=0.7321, acc=0.7031
[2026-05-18T03:23:09] [INFO] Batch 240: loss=0.9641, acc=0.7031
[2026-05-18T03:23:10] [INFO] Batch 250: loss=0.9175, acc=0.6484
[2026-05-18T03:23:11] [INFO] Batch 260: loss=0.7463, acc=0.7656
[2026-05-18T03:23:13] [INFO] Batch 270: loss=0.8407, acc=0.7031
[2026-05-18T03:23:14] [INFO] Batch 280: loss=0.7450, acc=0.7422
[2026-05-18T03:23:16] [INFO] Batch 290: loss=0.7556, acc=0.7656
[2026-05-18T03:23:17] [INFO] Batch 300: loss=0.6491, acc=0.7656
[2026-05-18T03:23:19] [INFO] Batch 310: loss=0.9345, acc=0.6719
[2026-05-18T03:23:20] [INFO] Batch 320: loss=0.8354, acc=0.6406
